Injury Severity,Latitude,Longitude
Minor Injury,39.08471233,-76.94057933
No Injury,39.14536333,-77.21987667
Minor Injury,39.09636167,-77.13449333
No Injury,39.02376984,-76.97305845
No Injury,39.07360563,-77.13454448
No Injury,39.05503,-77.050135
No Injury,39.15009167,-77.06487233
No Injury,39.143375,-77.22348833
No Injury,39.20398917,-77.24889317
No Injury,39.04320428,-77.05210776
Minor Injury,39.07360563,-77.13454448
No Injury,38.98602833,-77.06831167
No Injury,39.04123667,-77.04755167
No Injury,39.14744667,-77.049105
No Injury,39.0346792,-77.10694772
No Injury,38.9987125,-77.03317667
No Injury,38.98699374,-77.00011771
Minor Injury,39.24052333,-77.281685
No Injury,39.14173965,-77.15454313
No Injury,39.01950667,-77.01323333
No Injury,39.02304667,-77.12382
Minor Injury,39.04450167,-77.06363
No Injury,39.18118902,-77.26683767
No Injury,39.092455,-77.04575667
No Injury,38.99953193,-76.99552262
No Injury,39.0210498,-77.13466264
No Injury,39.02385167,-77.017561
No Injury,39.054979,-77.080208
No Injury,39.07853383,-77.0907695
No Injury,39.019345,-76.97653833
No Injury,39.028438,-77.07659467
No Injury,39.07804528,-77.12805764
No Injury,39.25319127,-77.22962993
No Injury,39.01150522,-76.97901386
Minor Injury,39.14173965,-77.15454313
No Injury,39.07096145,-77.01242454
Minor Injury,38.9875617,-76.9879339
Minor Injury,39.060845,-77.07311833
No Injury,39.0905415,-77.04690917
No Injury,39.02557167,-76.98070667
No Injury,39.02744853,-77.07650142
No Injury,39.03190746,-77.00401789
No Injury,39.0470309,-77.11290505
Minor Injury,39.14536333,-77.21987667
Minor Injury,39.24052333,-77.281685
Minor Injury,39.0236694,-77.10289826
No Injury,39.13792713,-77.19401804
No Injury,39.06983444,-77.17011655
No Injury,39.13489383,-77.06957
No Injury,38.98622533,-77.09691233
No Injury,39.07344804,-77.11181764
No Injury,39.07096145,-77.01242454
No Injury,39.15268058,-77.21182932
No Injury,39.11932767,-77.16091183
Minor Injury,39.18981483,-77.2666995
No Injury,38.97972733,-76.98905633
Serious Injury,39.19415,-77.24353167
No Injury,39.07708696,-77.13956767
No Injury,39.05249083,-77.06496183
Minor Injury,39.15010875,-77.21462237
No Injury,39.019345,-76.97653833
No Injury,39.061965,-77.12177667
No Injury,39.097605,-76.93698
No Injury,39.00992067,-77.01059733
No Injury,39.03190746,-77.00401789
Minor Injury,39.1123,-77.18712
No Injury,39.21576833,-77.25272833
No Injury,39.02851467,-77.09725767
Minor Injury,39.15858333,-77.20485167
No Injury,39.06330267,-77.12536533
Minor Injury,39.10109,-77.07595167
No Injury,39.08433839,-77.15997802
No Injury,39.08692716,-76.95859555
Minor Injury,39.25319127,-77.22962993
No Injury,39.06107817,-77.08530383
No Injury,39.02744853,-77.07650142
No Injury,39.0905415,-77.04690917
No Injury,39.01010183,-77.0407397
No Injury,39.03190746,-77.00401789
No Injury,39.19080062,-77.19116757
No Injury,39.03753,-77.14153333
No Injury,39.0871255,-77.17595383
No Injury,38.99953193,-76.99552262
Minor Injury,39.01448542,-77.05157818
No Injury,39.01150522,-76.97901386
No Injury,39.08004265,-77.25546251
Minor Injury,39.05091,-77.10529333
No Injury,39.09228167,-76.94054167
No Injury,38.98560897,-76.98806759
No Injury,39.14536333,-77.21987667
No Injury,39.13673082,-77.06903453
No Injury,38.97284833,-77.14643167
No Injury,39.06107817,-77.08530383
No Injury,39.0346792,-77.10694772
No Injury,39.07385983,-76.98976883
No Injury,39.15010875,-77.21462237
No Injury,39.15698397,-77.22399365
No Injury,38.98895083,-77.098538
No Injury,39.0905415,-77.04690917
No Injury,39.18118902,-77.26683767
No Injury,39.03190746,-77.00401789
Minor Injury,39.15698397,-77.22399365
No Injury,39.13397417,-77.06983683
No Injury,39.15131,-77.20711167
Minor Injury,39.06376667,-77.05562833
No Injury,39.0871255,-77.17595383
No Injury,39.046815,-77.05042833
No Injury,39.1136657,-77.17289706
No Injury,39.0236694,-77.10289826
No Injury,39.075307,-77.048029
No Injury,39.061965,-77.12177667
No Injury,39.04123667,-77.04755167
Minor Injury,39.16167383,-77.06300567
No Injury,39.04068581,-77.15915728
No Injury,39.09228167,-76.94054167
No Injury,39.13489383,-77.06957
No Injury,39.18981483,-77.2666995
No Injury,39.06323583,-77.04995883
No Injury,38.9987125,-77.03317667
No Injury,39.08433839,-77.15997802
No Injury,39.07715341,-76.99119447
No Injury,39.19224633,-77.24274433
Minor Injury,39.19224633,-77.24274433
No Injury,39.19724167,-77.15444833
Minor Injury,39.13489383,-77.06957
No Injury,39.054979,-77.080208
No Injury,39.00044683,-76.99545933
No Injury,39.07708696,-77.13956767
No Injury,39.18115167,-77.177705
No Injury,39.01315667,-76.982545
No Injury,39.15858333,-77.20485167
No Injury,39.06983444,-77.17011655
No Injury,38.991855,-77.09846
No Injury,39.08433839,-77.15997802
No Injury,39.092455,-77.04575667
No Injury,38.98560897,-76.98806759
No Injury,39.08692716,-76.95859555
No Injury,39.02557167,-76.98070667
Minor Injury,39.09253333,-77.07919167
No Injury,39.07853383,-77.0907695
No Injury,39.19735769,-77.24847571
No Injury,39.07088164,-77.13219186
No Injury,39.14170492,-77.22433365
No Injury,39.18378595,-77.19313412
No Injury,39.11103,-77.19174667
No Injury,39.143375,-77.22348833
No Injury,39.05249083,-77.06496183
No Injury,39.10693339,-76.94335634
Minor Injury,38.9875617,-76.9879339
No Injury,38.99798383,-77.026031
No Injury,38.97284833,-77.14643167
No Injury,39.01161061,-77.00464773
Minor Injury,39.08471233,-76.94057933
No Injury,39.117673,-77.07472367
No Injury,39.13792713,-77.19401804
No Injury,39.09741,-77.19563333
No Injury,38.9761575,-76.99684583
Minor Injury,39.1123,-77.18712
No Injury,39.0774622,-77.07058196
No Injury,39.105674,-77.17119183
No Injury,39.02032833,-77.0126
No Injury,39.100953,-77.07456033
No Injury,39.07715341,-76.99119447
No Injury,39.04450167,-77.06363
No Injury,39.14581167,-77.04633
No Injury,39.02032833,-77.0126
No Injury,39.02304667,-77.12382
No Injury,39.028438,-77.07659467
No Injury,39.0905415,-77.04690917
No Injury,39.15065467,-77.174792
No Injury,39.13655867,-77.1926705
No Injury,39.01161061,-77.00464773
No Injury,38.98361,-77.09599333
No Injury,39.0236694,-77.10289826
No Injury,39.11740015,-77.2058878
Minor Injury,38.99533833,-77.027905
No Injury,39.12219033,-77.23964517
Minor Injury,39.14914744,-77.01708895
No Injury,39.03753,-77.14153333
No Injury,39.0470309,-77.11290505
No Injury,39.14242945,-77.20303593
Minor Injury,39.196975,-77.23672667
No Injury,39.05457333,-77.05048667
No Injury,39.0774622,-77.07058196
No Injury,39.03092217,-76.98398733
No Injury,39.12416897,-77.24030072
No Injury,39.16003,-77.202035
No Injury,39.11561247,-77.20505528
No Injury,38.98211317,-77.09814217
No Injury,38.99978642,-76.99526053
No Injury,38.98361,-77.09599333
Minor Injury,39.08954317,-77.177909
No Injury,39.07804528,-77.12805764
Minor Injury,38.990845,-77.02394833
No Injury,39.07088164,-77.13219186
No Injury,38.98895083,-77.098538
Minor Injury,39.08954317,-77.177909
No Injury,39.05503,-77.050135
No Injury,38.99994443,-76.99078522
No Injury,39.0210498,-77.13466264
No Injury,39.08004265,-77.25546251
No Injury,39.19724167,-77.15444833
No Injury,39.16003,-77.202035
No Injury,38.98865457,-77.09497447
No Injury,39.14106618,-77.19347212
No Injury,39.092455,-77.04575667
Minor Injury,39.07512983,-77.05365233
Minor Injury,39.12095233,-77.07432917
No Injury,39.02557167,-76.98070667
No Injury,39.17434236,-77.20342478
No Injury,38.99565667,-77.02855167
No Injury,39.17434236,-77.20342478
No Injury,39.00044683,-76.99545933
No Injury,39.12219033,-77.23964517
No Injury,39.163925,-77.27393833
No Injury,39.07446386,-77.13571803
No Injury,39.03288382,-77.07434494
No Injury,39.16328883,-77.28267517
No Injury,39.12416897,-77.24030072
No Injury,39.01990308,-77.01308478
No Injury,39.08692716,-76.95859555
No Injury,39.13397417,-77.06983683
No Injury,38.98945233,-77.06994817
No Injury,39.14242945,-77.20303593
No Injury,39.01315667,-76.982545
No Injury,39.14106618,-77.19347212
No Injury,39.07408967,-77.18845183
No Injury,39.09460083,-77.15325167
No Injury,39.16167383,-77.06300567
No Injury,39.10919833,-77.07958333
No Injury,39.00992067,-77.01059733
Minor Injury,39.10693339,-76.94335634
No Injury,39.11103,-77.19174667
No Injury,39.10109,-77.07595167
No Injury,39.11740015,-77.2058878
No Injury,39.19724167,-77.15444833
No Injury,39.105674,-77.17119183
Minor Injury,39.02385167,-77.017561
Minor Injury,39.09636167,-77.13449333
No Injury,39.14170492,-77.22433365
No Injury,39.09253333,-77.07919167
No Injury,39.14744667,-77.049105
No Injury,39.15131,-77.20711167
No Injury,39.07385983,-76.98976883
No Injury,39.16905167,-77.28274833
No Injury,39.03802333,-77.05249833
Minor Injury,39.05607167,-77.17104667
No Injury,39.07446386,-77.13571803
No Injury,39.1608778,-77.16618173
Minor Injury,39.09772833,-77.13722
No Injury,39.046815,-77.05042833
No Injury,39.16905167,-77.28274833
No Injury,39.18378595,-77.19313412
No Injury,39.05457333,-77.05048667
No Injury,39.075307,-77.048029
Minor Injury,39.097605,-76.93698
No Injury,39.13655867,-77.1926705
Serious Injury,39.11233733,-77.06198067
Minor Injury,38.98945233,-77.06994817
No Injury,39.163925,-77.27393833
No Injury,39.01278,-77.20575667
No Injury,39.18602676,-77.13285859
No Injury,38.990845,-77.02394833
Minor Injury,39.05091,-77.10529333
No Injury,39.0474655,-77.1129135
No Injury,39.11233733,-77.06198067
No Injury,39.18115167,-77.177705
No Injury,39.15994183,-77.29760517
No Injury,38.99798383,-77.026031
No Injury,39.01950667,-77.01323333
No Injury,39.100953,-77.07456033
No Injury,39.05399224,-76.97468118
No Injury,39.03697667,-77.00340167
No Injury,39.07344804,-77.11181764
No Injury,39.04068581,-77.15915728
No Injury,39.190432,-77.1919655
No Injury,39.060845,-77.07311833
No Injury,38.9959094,-77.03649502
No Injury,39.185735,-77.19048933
No Injury,39.15665167,-77.22439167
No Injury,39.15065467,-77.174792
No Injury,39.03802333,-77.05249833
No Injury,39.09460083,-77.15325167
No Injury,38.98211317,-77.09814217
No Injury,38.99565667,-77.02855167
No Injury,39.06323583,-77.04995883
No Injury,38.99533833,-77.027905
No Injury,39.22067712,-77.1752903
No Injury,39.190432,-77.1919655
No Injury,39.05399224,-76.97468118
No Injury,39.13673082,-77.06903453
No Injury,39.01278,-77.20575667
No Injury,39.06376667,-77.05562833
Minor Injury,39.04320428,-77.05210776
No Injury,39.02851467,-77.09725767
No Injury,38.98865457,-77.09497447
No Injury,39.0905415,-77.04690917
No Injury,39.1136657,-77.17289706
No Injury,39.01010183,-77.0407397
No Injury,38.98622533,-77.09691233
No Injury,38.98699374,-77.00011771
No Injury,39.07446386,-77.13571803
No Injury,38.97284833,-77.14643167
No Injury,38.991855,-77.09846
Minor Injury,39.21576833,-77.25272833
No Injury,39.143375,-77.22348833
No Injury,39.07391073,-77.13631623
No Injury,39.05619633,-76.95437683
No Injury,39.2396365,-77.27876817
No Injury,39.038622,-77.108809
No Injury,39.09263167,-76.940035
No Injury,39.16431167,-77.157375
No Injury,39.15763667,-77.19131667
No Injury,38.985782,-76.990016
No Injury,39.05805883,-77.04845817
No Injury,39.0410605,-76.99128333
No Injury,39.05807867,-77.0499615
No Injury,39.0744479,-76.94009905
Minor Injury,39.07330817,-76.95548833
No Injury,39.059375,-77.05029867
No Injury,39.16955167,-77.29697167
No Injury,39.04139266,-77.04809313
No Injury,39.02313333,-77.16145
No Injury,39.15763667,-77.19131667
No Injury,39.07791055,-77.04629811
No Injury,39.27156,-77.21551
No Injury,39.038622,-77.108809
No Injury,39.05821307,-76.96796445
No Injury,39.1805234,-77.104984
No Injury,39.05668,-76.95461833
No Injury,39.12963539,-77.16389514
No Injury,39.15930008,-77.21911392
No Injury,39.12904267,-77.19232433
Minor Injury,39.10949904,-77.18828822
No Injury,39.18335113,-77.2570859
No Injury,39.07491545,-77.11553743
No Injury,39.14846667,-77.146795
No Injury,38.98885306,-77.09873698
No Injury,39.05244798,-77.09539709
Minor Injury,39.11104833,-77.21713567
Minor Injury,39.152963,-77.06685683
Minor Injury,38.98597583,-77.11533733
No Injury,39.18994787,-77.26671663
Minor Injury,39.11254167,-77.06457
No Injury,39.09017033,-77.20203183
No Injury,39.20052614,-77.19416402
No Injury,38.99647604,-76.98481117
No Injury,39.09367999,-77.13653992
No Injury,38.98812606,-77.09488451
No Injury,39.04156182,-77.15924433
No Injury,39.05246,-76.95310667
No Injury,38.97575883,-76.99275033
No Injury,39.1911335,-77.24789683
No Injury,39.05484167,-77.14629
No Injury,39.045933,-76.95495
No Injury,39.23003717,-77.2483075
No Injury,39.05805883,-77.04845817
No Injury,38.99981948,-77.07700878
No Injury,38.96575083,-77.10516233
No Injury,39.10352233,-77.07665133
No Injury,39.04676467,-77.05214117
No Injury,39.08484517,-77.152887
Minor Injury,39.12229125,-77.17776495
No Injury,39.09367999,-77.13653992
No Injury,39.14629333,-77.27483167
No Injury,39.07975717,-77.1374655
No Injury,39.18335113,-77.2570859
No Injury,38.99647604,-76.98481117
Minor Injury,39.16150333,-77.233175
No Injury,39.03993167,-77.04335433
No Injury,39.12904267,-77.19232433
No Injury,39.26018,-77.22326
No Injury,39.15216872,-77.19925606
No Injury,39.03755333,-76.99908267
No Injury,39.15937533,-77.27532467
No Injury,39.05668,-76.95461833
No Injury,39.05619633,-76.95437683
Minor Injury,39.08921,-77.15154
No Injury,39.15211365,-77.19834985
No Injury,38.98353895,-77.13757954
No Injury,39.059375,-77.05029867
Minor Injury,38.99961332,-77.09682762
No Injury,39.04156182,-77.15924433
No Injury,39.0801,-76.94616
No Injury,39.0476065,-77.10821483
No Injury,39.07480223,-77.00507793
No Injury,38.99465333,-76.99266
No Injury,39.05807867,-77.0499615
No Injury,39.2396365,-77.27876817
No Injury,38.99981583,-77.08142567
No Injury,39.09124,-77.06914667
No Injury,38.97267417,-77.12151433
Minor Injury,39.07330817,-76.95548833
No Injury,39.09263167,-76.940035
No Injury,39.14629333,-77.27483167
No Injury,39.04547833,-76.99122667
No Injury,39.07433333,-77.002385
No Injury,38.98812606,-77.09488451
No Injury,39.10640495,-77.00119845
Minor Injury,39.06881167,-77.07529833
No Injury,38.99981948,-77.07700878
No Injury,39.00536,-77.12103
No Injury,38.99935333,-76.99616667
No Injury,39.03383817,-77.07478767
No Injury,38.99291286,-77.02656289
No Injury,39.00453069,-77.11050149
No Injury,38.98791636,-77.07750855
No Injury,39.07433333,-77.002385
Minor Injury,39.10338087,-77.155979
No Injury,39.04287667,-76.99243833
No Injury,39.04871533,-77.11867333
No Injury,39.10628333,-77.15241
No Injury,39.11552183,-77.1664525
Minor Injury,39.05484167,-77.14629
No Injury,39.15942833,-77.16063833
No Injury,39.09017033,-77.20203183
Minor Injury,39.18353,-77.256435
No Injury,39.17704715,-77.27002302
No Injury,39.0814975,-77.14945367
No Injury,39.10640495,-77.00119845
No Injury,39.12124,-76.98907333
No Injury,39.06322667,-76.988775
No Injury,39.10628333,-77.15241
Minor Injury,39.15211365,-77.19834985
No Injury,38.9885055,-76.98789767
Minor Injury,39.03944131,-77.05417854
No Injury,38.985782,-76.990016
Minor Injury,39.15536783,-77.261027
No Injury,38.98353895,-77.13757954
No Injury,39.01493919,-77.09994449
No Injury,39.09124,-77.06914667
No Injury,39.06881167,-77.07529833
No Injury,39.27407234,-77.21520638
Minor Injury,39.07096145,-77.01242454
No Injury,39.27407234,-77.21520638
No Injury,38.99584823,-77.03926205
Minor Injury,39.16150333,-77.233175
No Injury,39.0814975,-77.14945367
No Injury,39.05246,-76.95310667
No Injury,39.0773865,-77.13934559
No Injury,39.05828415,-77.05535679
Serious Injury,39.28757333,-77.20154833
No Injury,39.10949904,-77.18828822
No Injury,39.27156,-77.21551
No Injury,38.99693104,-77.09642727
Minor Injury,39.11260667,-76.93289
No Injury,39.28374,-77.20186667
No Injury,39.152963,-77.06685683
No Injury,39.0773865,-77.13934559
No Injury,38.98791636,-77.07750855
No Injury,39.18353,-77.256435
No Injury,39.03561197,-77.21784608
No Injury,39.15639333,-77.20248167
No Injury,38.97536398,-76.99407758
No Injury,39.08484517,-77.152887
No Injury,39.0410605,-76.99128333
No Injury,38.99962211,-76.9910599
No Injury,38.9885055,-76.98789767
No Injury,39.15647687,-77.22508877
No Injury,39.15536783,-77.261027
No Injury,39.07480223,-77.00507793
No Injury,39.16398833,-77.193935
No Injury,39.04676467,-77.05214117
No Injury,39.02274117,-77.11346833
No Injury,39.02313333,-77.16145
No Injury,38.99291286,-77.02656289
Minor Injury,39.08921,-77.15154
No Injury,38.99317,-77.11903333
No Injury,39.11552183,-77.1664525
Minor Injury,39.04139266,-77.04809313
No Injury,38.98597583,-77.11533733
No Injury,39.04337667,-77.11087167
Minor Injury,39.0773865,-77.13934559
Minor Injury,39.15937533,-77.27532467
No Injury,39.01493919,-77.09994449
No Injury,39.15639333,-77.20248167
Minor Injury,38.99317,-77.11903333
No Injury,39.17704715,-77.27002302
Minor Injury,39.07633915,-77.13848996
No Injury,39.0529,-77.05126667
No Injury,39.12229125,-77.17776495
No Injury,38.98353895,-77.13757954
No Injury,39.07478,-77.04605333
No Injury,39.07330817,-76.95548833
No Injury,39.14631204,-77.06708973
Minor Injury,39.15942833,-77.16063833
No Injury,39.07478,-77.04605333
No Injury,39.106708,-76.93169583
No Injury,39.19821517,-77.24467333
No Injury,39.01829983,-77.20924933
No Injury,39.28374,-77.20186667
Minor Injury,39.01829983,-77.20924933
No Injury,39.16431167,-77.157375
No Injury,39.03993167,-77.04335433
No Injury,39.14631204,-77.06708973
No Injury,38.96575083,-77.10516233
Minor Injury,39.07633915,-77.13848996
No Injury,38.99802667,-77.10815667
No Injury,39.07391073,-77.13631623
No Injury,39.07975717,-77.1374655
No Injury,39.03383817,-77.07478767
Minor Injury,39.07633915,-77.13848996
Minor Injury,39.05484167,-77.14629
No Injury,39.02313333,-77.16145
No Injury,39.15930008,-77.21911392
No Injury,39.05821307,-76.96796445
No Injury,39.03446,-77.12513
No Injury,39.04871533,-77.11867333
No Injury,39.18994787,-77.26671663
Minor Injury,38.99693104,-77.09642727
Minor Injury,38.99961332,-77.09682762
No Injury,39.03386883,-77.07464833
No Injury,39.1911335,-77.24789683
No Injury,39.11260667,-76.93289
No Injury,39.17864333,-77.23835583
Minor Injury,39.05424372,-77.14336696
No Injury,38.99104833,-77.09759833
No Injury,39.09572245,-76.94611098
No Injury,39.00453069,-77.11050149
No Injury,39.11104833,-77.21713567
No Injury,39.05703167,-77.07325
No Injury,39.23003717,-77.2483075
Minor Injury,39.26018,-77.22326
Minor Injury,38.99104833,-77.09759833
No Injury,39.16398833,-77.193935
Minor Injury,39.28757333,-77.20154833
No Injury,39.15647687,-77.22508877
